Gene	CNA	Freq	chromosome	start	end	strand	Cancer_type
SNORD123	AMP	10.4	5	9548836.00	9548905.00	77	Esophageal_Adenocarcinoma
SNORD123	AMP	9.8	5	9548836.00	9548905.00	77	Lung
SNORD124	AMP	10	17	40027542.00	40027645.00	3	Breast_Invasive_Ductal_Carcinoma
SNORD124	AMP	10.4	17	40027542.00	40027645.00	3	Esophageal_Adenocarcinoma
SNORD124	AMP	9.4	17	40027542.00	40027645.00	3	Stomach_Adenocarcinoma
SNORD12B	AMP	6.8	20	49280319.00	49280409.00	77	Colorectal_Adenocarcinoma
SNORD12C	AMP	6.8	20	49278940.00	49279028.00	77	Colorectal_Adenocarcinoma
SNORD15A	AMP	7.7	11	75400391.00	75400538.00	77	Esophageal_Adenocarcinoma
SNORD15A	AMP	7.2	11	75400391.00	75400538.00	77	Serous_Ovarian_Cancer
SNORD15B	AMP	7.7	11	75404421.00	75404566.00	77	Esophageal_Adenocarcinoma
SNORD15B	AMP	7.2	11	75404421.00	75404566.00	77	Serous_Ovarian_Cancer
SNORD2	AMP	14	3	186784796.00	186784864.00	77	Cervical_Squamous_Cell_Carcinoma
SNORD2	AMP	15.4	3	186784796.00	186784864.00	77	Esophageal_Adenocarcinoma
SNORD2	AMP	16.3	3	186784796.00	186784864.00	77	Serous_Ovarian_Cancer
SNORD41	AMP	7.9	19	12706449.00	12706518.00	3	Serous_Ovarian_Cancer
SNORD48	HOMDEL	6.3	6	31835263.00	31835326.00	77	Diffuse_Large B-Cell_Lymphoma
SNORD49A	AMP	9.1	17	16440036.00	16440106.00	77	Sarcoma
SNORD49B	AMP	9.1	17	16439505.00	16439576.00	77	Sarcoma
SNORD50B	HOMDEL	8.3	6	85677589.00	85677658.00	3	Diffuse_Large B-Cell_Lymphoma
SNORD50B	HOMDEL	9	6	85677589.00	85677658.00	3	Prostate_Adenocarcinoma
SNORD52	HOMDEL	6.3	6	31837076.00	31837142.00	77	Diffuse_Large B-Cell_Lymphoma
SNORD54	AMP	6.4	8	56073835.00	56073901.00	3	Breast_Invasive_Ductal_Carcinoma
SNORD65	AMP	9.1	17	16441226.00	16441298.00	77	Sarcoma
SNORD66	AMP	13.7	3	184325696.00	184325771.00	77	Cervical_Squamous_Cell_Carcinoma
SNORD66	AMP	14.8	3	184325696.00	184325771.00	77	Esophageal_Adenocarcinoma
SNORD66	AMP	18.4	3	184325696.00	184325771.00	77	Serous_Ovarian_Cancer
SNORD66	AMP	6.1	3	184325696.00	184325771.00	77	Uterine_Corpus_Endometrial_Carcinoma
SNORD72	AMP	8.2	5	40832656.00	40832735.00	3	Esophageal_Adenocarcinoma
SNORD72	AMP	7.8	5	40832656.00	40832735.00	3	Lung
SNORD72	AMP	6.2	5	40832656.00	40832735.00	3	Stomach_Adenocarcinoma
SNORD79	AMP	8.3	4	184431966.00	184432049.00	77	Cholangiocarcinoma
SNORD79	AMP	8.2	4	184431966.00	184432049.00	77	Liver_Hepatocellular_Carcinoma
SNORD81	AMP	8.3	1	85592280.00	85592356.00	77	Cholangiocarcinoma
SNORD81	AMP	8.2	1	85592280.00	85592356.00	77	Liver_Hepatocellular_Carcinoma
SNORD84	HOMDEL	6.3	6	31541101.00	31541178.00	3	Diffuse_Large B-Cell_Lymphoma
SNORD87	AMP	6.8	8	66922467.00	66922555.00	3	Breast_Invasive_Ductal_Carcinoma
SNORD87	AMP	6.3	8	66922467.00	66922555.00	3	Liver_Hepatocellular_Carcinoma
SNORD95	AMP	6.7	5	181243312.00	181243379.00	3	Adrenocortical_Carcinoma
SNORD95	AMP	7.3	5	181243312.00	181243379.00	3	Renal_Clear_Cell_Carcinoma
SNORD96A	AMP	6.7	5	181241814.00	181241892.00	3	Adrenocortical_Carcinoma
SNORD96A	AMP	7.3	5	181241814.00	181241892.00	3	Renal_Clear_Cell_Carcinoma
SNRNP48	AMP	7.3	6	7590198.00	7611967.00	77	Serous_Ovarian_Cancer
SNRPA1	AMP	6.7	15	101281510.00	101295282.00	3	Sarcoma
SNRPD1	AMP	7.7	18	21612314.00	21633524.00	77	Esophageal_Adenocarcinoma
SNRPD2P2	AMP	8.7	1	231475956.00	231476288.00	3	Breast_Invasive_Ductal_Carcinoma
SNRPD2P2	AMP	6.3	1	231475956.00	231476288.00	3	Liver_Hepatocellular_Carcinoma
SNRPE	AMP	7.4	1	203861599.00	203871152.00	77	Breast_Invasive_Ductal_Carcinoma
SNRPE	AMP	6.3	1	203861599.00	203871152.00	77	Liver_Hepatocellular_Carcinoma
SNTA1	AMP	8.1	20	33407957.00	33443763.00	3	Colorectal_Adenocarcinoma
SNTB1	AMP	11.5	8	120535745.00	120813273.00	3	Esophageal_Adenocarcinoma
SNTB1	AMP	10.4	8	120535745.00	120813273.00	3	Liver_Hepatocellular_Carcinoma
SNTB1	AMP	23.1	8	120535745.00	120813273.00	3	Serous_Ovarian_Cancer
SNTB1	AMP	7.1	8	120535745.00	120813273.00	3	Stomach_Adenocarcinoma
SNX14	HOMDEL	8.3	6	85504776.00	85594156.00	3	Diffuse_Large B-Cell_Lymphoma
SNX14	HOMDEL	8.6	6	85504776.00	85594156.00	3	Prostate_Adenocarcinoma
SNX16	AMP	8.1	8	81799581.00	81842866.00	3	Breast_Invasive_Ductal_Carcinoma
SNX16	AMP	7.9	8	81799581.00	81842866.00	3	Liver_Hepatocellular_Carcinoma
SNX19	HOMDEL	8.7	11	130866250.00	130916479.00	3	Testicular_Germ_Cell_Tumors
SNX21	AMP	7.6	20	45833799.00	45843276.00	77	Colorectal_Adenocarcinoma
SNX25	HOMDEL	8.3	4	185204237.00	185370185.00	77	Diffuse_Large B-Cell_Lymphoma
SNX27	AMP	8.3	1	151612006.00	151699091.00	77	Bladder_Urothelial_Carcinoma
SNX27	AMP	8.3	1	151612006.00	151699091.00	77	Cholangiocarcinoma
SNX27	AMP	10.4	1	151612006.00	151699091.00	77	Liver_Hepatocellular_Carcinoma
SNX27	AMP	10	1	151612006.00	151699091.00	77	Lung
SNX27	AMP	6.7	1	151612006.00	151699091.00	77	Uterine_Corpus_Endometrial_Carcinoma
SNX3	HOMDEL	10.4	6	108211222.00	108261246.00	3	Diffuse_Large B-Cell_Lymphoma
SNX3	HOMDEL	8.4	6	108211222.00	108261246.00	3	Prostate_Adenocarcinoma
SNX3	HOMDEL	6.3	6	108211222.00	108261246.00	3	Uveal Melanoma
SNX31	AMP	15.2	8	100572889.00	100663415.00	3	Bladder_Urothelial_Carcinoma
SNX31	AMP	13.3	8	100572889.00	100663415.00	3	Breast_Invasive_Ductal_Carcinoma
SNX31	AMP	9.3	8	100572889.00	100663415.00	3	Esophageal_Adenocarcinoma
SNX31	AMP	8.7	8	100572889.00	100663415.00	3	Liver_Hepatocellular_Carcinoma
SNX4	AMP	6.1	3	125446650.00	125520202.00	3	Cervical_Squamous_Cell_Carcinoma
SNX6	AMP	8.6	14	34561093.00	34630160.00	3	Lung
SNX9	HOMDEL	7.5	6	157700387.00	157945077.00	77	Uveal Melanoma
SOAT1	AMP	6	1	179293714.00	179358680.00	77	Breast_Invasive_Ductal_Carcinoma
SOAT1	AMP	11.1	1	179293714.00	179358680.00	77	Cholangiocarcinoma
SOAT1	AMP	7.9	1	179293714.00	179358680.00	77	Liver_Hepatocellular_Carcinoma
SOBP	HOMDEL	10.4	6	107490106.00	107661306.00	77	Diffuse_Large B-Cell_Lymphoma
SOBP	HOMDEL	8.4	6	107490106.00	107661306.00	77	Prostate_Adenocarcinoma
SOBP	HOMDEL	6.3	6	107490106.00	107661306.00	77	Uveal Melanoma
SOCS7	AMP	6	17	38351844.00	38405593.00	77	Breast_Invasive_Ductal_Carcinoma
SOD2	HOMDEL	6.3	6	159669069.00	159762529.00	3	Uveal Melanoma
SOD2-OT1	HOMDEL	6.3	6	159760258.00	159762332.00	3	Uveal Melanoma
SOGA1	AMP	7.8	20	36777447.00	36863538.00	3	Colorectal_Adenocarcinoma
SOGA3	HOMDEL	8.3	6	127472806.00	127519335.00	3	Diffuse_Large B-Cell_Lymphoma
SOGA3	HOMDEL	7.5	6	127472806.00	127519335.00	3	Uveal Melanoma
SORBS3	HOMDEL	6.5	8	22544986.00	22575788.00	77	Liver_Hepatocellular_Carcinoma
SORBS3	HOMDEL	8	8	22544986.00	22575788.00	77	Prostate_Adenocarcinoma
SORL1	HOMDEL	6	11	121452314.00	121633763.00	77	Testicular_Germ_Cell_Tumors
SOX13	AMP	7.4	1	204073115.00	204127743.00	77	Breast_Invasive_Ductal_Carcinoma
SOX13	AMP	6.3	1	204073115.00	204127743.00	77	Liver_Hepatocellular_Carcinoma
SOX14	AMP	6.8	3	137764315.00	137766334.00	77	Cervical_Squamous_Cell_Carcinoma
SOX14	AMP	6	3	137764315.00	137766334.00	77	Esophageal_Adenocarcinoma
SOX17	AMP	7.2	8	54457935.00	54460892.00	77	Serous_Ovarian_Cancer
SOX18	AMP	7.3	20	64047582.00	64049639.00	3	Colorectal_Adenocarcinoma
SOX18	AMP	7.3	20	64047582.00	64049639.00	3	Serous_Ovarian_Cancer
SOX2	AMP	14.3	3	181711925.00	181714436.00	77	Cervical_Squamous_Cell_Carcinoma
SOX2	AMP	16.5	3	181711925.00	181714436.00	77	Esophageal_Adenocarcinoma
SOX2	AMP	18.4	3	181711925.00	181714436.00	77	Serous_Ovarian_Cancer
SOX2-OT	AMP	14.3	3	180989762.00	181836880.00	77	Cervical_Squamous_Cell_Carcinoma
SOX2-OT	AMP	17	3	180989762.00	181836880.00	77	Esophageal_Adenocarcinoma
SOX2-OT	AMP	18.7	3	180989762.00	181836880.00	77	Serous_Ovarian_Cancer
SOX2-OT	AMP	6.3	3	180989762.00	181836880.00	77	Uterine_Corpus_Endometrial_Carcinoma
SOX4	AMP	15.7	6	21593751.00	21598619.00	77	Bladder_Urothelial_Carcinoma
SOX4	AMP	6.3	6	21593751.00	21598619.00	77	Serous_Ovarian_Cancer
SOX5	AMP	6.6	12	23529504.00	24562544.00	3	Esophageal_Adenocarcinoma
SOX5	AMP	8.9	12	23529504.00	24562544.00	3	Serous_Ovarian_Cancer
SOX5	AMP	8.7	12	23529504.00	24562544.00	3	Testicular_Germ_Cell_Tumors
SOX7	HOMDEL	6.8	8	10723768.00	10730511.00	3	Liver_Hepatocellular_Carcinoma
SOX7	HOMDEL	6.5	8	10723768.00	10730511.00	3	Serous_Ovarian_Cancer
SPA17	HOMDEL	7.4	11	124673844.00	124697518.00	77	Testicular_Germ_Cell_Tumors
SPACA1	HOMDEL	8.3	6	88047841.00	88066838.00	77	Diffuse_Large B-Cell_Lymphoma
SPACA1	HOMDEL	9	6	88047841.00	88066838.00	77	Prostate_Adenocarcinoma
SPACDR	AMP	8.8	7	100456620.00	100464260.00	3	Esophageal_Adenocarcinoma
SPAG1	AMP	15.2	8	100157906.00	100259278.00	77	Bladder_Urothelial_Carcinoma
SPAG1	AMP	12.9	8	100157906.00	100259278.00	77	Breast_Invasive_Ductal_Carcinoma
SPAG1	AMP	8.8	8	100157906.00	100259278.00	77	Esophageal_Adenocarcinoma
SPAG1	AMP	8.4	8	100157906.00	100259278.00	77	Liver_Hepatocellular_Carcinoma
SPAG11A	HOMDEL	7.4	8	7847876.00	7868867.00	77	Liver_Hepatocellular_Carcinoma
SPAG11A	HOMDEL	6.1	8	7847876.00	7868867.00	77	Serous_Ovarian_Cancer
SPAG11B	HOMDEL	7.4	8	7442684.00	7463674.00	3	Liver_Hepatocellular_Carcinoma
SPAG11B	HOMDEL	6.1	8	7442684.00	7463674.00	3	Serous_Ovarian_Cancer
SPAG4	AMP	7.8	20	35615829.00	35621094.00	77	Colorectal_Adenocarcinoma
SPAG9	AMP	6.8	17	50962174.00	51120868.00	3	Breast_Invasive_Ductal_Carcinoma
SPATA16	AMP	14.7	3	172889357.00	173141235.00	3	Cervical_Squamous_Cell_Carcinoma
SPATA16	AMP	19.2	3	172889357.00	173141235.00	3	Esophageal_Adenocarcinoma
SPATA16	AMP	23.3	3	172889357.00	173141235.00	3	Serous_Ovarian_Cancer
SPATA16	AMP	6.7	3	172889357.00	173141235.00	3	Uterine_Corpus_Endometrial_Carcinoma
SPATA17	AMP	6.5	1	217631324.00	217871696.00	77	Breast_Invasive_Ductal_Carcinoma
SPATA17	AMP	8.3	1	217631324.00	217871696.00	77	Cholangiocarcinoma
SPATA19	HOMDEL	8.7	11	133840631.00	133845538.00	3	Testicular_Germ_Cell_Tumors
SPATA2	AMP	7.1	20	49903391.00	49915529.00	3	Colorectal_Adenocarcinoma
SPATA20	AMP	6.8	17	50543058.00	50555852.00	77	Breast_Invasive_Ductal_Carcinoma
SPATA25	AMP	7.6	20	45886491.00	45887622.00	3	Colorectal_Adenocarcinoma
SPATA41	AMP	6.7	15	100344047.00	100350725.00	3	Sarcoma
SPATA45	AMP	6.1	1	212830141.00	212847649.00	3	Breast_Invasive_Ductal_Carcinoma
SPATA45	AMP	6.3	1	212830141.00	212847649.00	3	Liver_Hepatocellular_Carcinoma
SPATA46	AMP	13.7	1	162373203.00	162376854.00	3	Bladder_Urothelial_Carcinoma
SPATA46	AMP	8.7	1	162373203.00	162376854.00	3	Breast_Invasive_Ductal_Carcinoma
SPATA46	AMP	13.9	1	162373203.00	162376854.00	3	Cholangiocarcinoma
SPATA46	AMP	10.4	1	162373203.00	162376854.00	3	Liver_Hepatocellular_Carcinoma
SPATC1	AMP	10.4	8	144012280.00	144047114.00	77	Esophageal_Adenocarcinoma
SPATC1	AMP	9.8	8	144012280.00	144047114.00	77	Liver_Hepatocellular_Carcinoma
SPATC1	AMP	27.1	8	144012280.00	144047114.00	77	Serous_Ovarian_Cancer
SPATS1	AMP	8.8	6	44342650.00	44380179.00	77	Esophageal_Adenocarcinoma
SPC24	AMP	7.5	19	11131520.00	11155807.00	3	Serous_Ovarian_Cancer
SPCS2	AMP	7.1	11	74949261.00	74979033.00	77	Esophageal_Adenocarcinoma
SPCS2	AMP	6.6	11	74949261.00	74979033.00	77	Serous_Ovarian_Cancer
SPDL1	AMP	6.7	5	169583636.00	169604778.00	77	Renal_Clear_Cell_Carcinoma
SPDYE2	AMP	7.7	7	102551226.00	102563538.00	77	Esophageal_Adenocarcinoma
SPDYE3	AMP	8.8	7	100307702.00	100322196.00	77	Esophageal_Adenocarcinoma
SPDYE6	AMP	7.7	7	102345746.00	102356444.00	3	Esophageal_Adenocarcinoma
SPECC1	AMP	8.7	17	20008865.00	20319026.00	77	Sarcoma
SPEF2	AMP	7.7	5	35617844.00	35814611.00	77	Esophageal_Adenocarcinoma
SPEF2	AMP	8.4	5	35617844.00	35814611.00	77	Lung
SPG11	HOMDEL	8.3	15	44554818.00	44663688.00	3	Diffuse_Large B-Cell_Lymphoma
SPINK1	AMP	6.1	5	147824572.00	147831671.00	3	Renal_Clear_Cell_Carcinoma
SPINK14	AMP	6.1	5	148168546.00	148175619.00	77	Renal_Clear_Cell_Carcinoma
SPINK5	AMP	6.1	5	148025683.00	148137382.00	77	Renal_Clear_Cell_Carcinoma
SPINK8	HOMDEL	6.3	3	48306842.00	48333661.00	3	Diffuse_Large B-Cell_Lymphoma
SPINT2	AMP	8.6	19	38244035.00	38292615.00	77	Serous_Ovarian_Cancer
SPINT3	AMP	7.9	20	45512461.00	45515622.00	3	Colorectal_Adenocarcinoma
SPINT4	AMP	7.6	20	45722347.00	45725830.00	77	Colorectal_Adenocarcinoma
SPO11	AMP	6.5	20	57329803.00	57343994.00	77	Breast_Invasive_Ductal_Carcinoma
SPO11	AMP	7.8	20	57329803.00	57343994.00	77	Colorectal_Adenocarcinoma
SPOP	AMP	7.5	17	49598884.00	49678163.00	3	Breast_Invasive_Ductal_Carcinoma
SPRED2	AMP	6.3	2	65310851.00	65432637.00	3	Diffuse_Large B-Cell_Lymphoma
SPRED3	AMP	8.7	19	38388421.00	38399587.00	77	Serous_Ovarian_Cancer
SPRR1A	AMP	8.3	1	152984081.00	152985814.00	77	Cholangiocarcinoma
SPRR1A	AMP	10.4	1	152984081.00	152985814.00	77	Liver_Hepatocellular_Carcinoma
SPRR1A	AMP	9.4	1	152984081.00	152985814.00	77	Lung
SPRR1B	AMP	11.1	1	153031203.00	153032900.00	77	Cholangiocarcinoma
SPRR1B	AMP	10.4	1	153031203.00	153032900.00	77	Liver_Hepatocellular_Carcinoma
SPRR1B	AMP	9.4	1	153031203.00	153032900.00	77	Lung
SPRR2A	AMP	11.1	1	153056120.00	153057512.00	3	Cholangiocarcinoma
SPRR2A	AMP	10.4	1	153056120.00	153057512.00	3	Liver_Hepatocellular_Carcinoma
SPRR2A	AMP	9.4	1	153056120.00	153057512.00	3	Lung
SPRR2B	AMP	11.1	1	153070226.00	153071611.00	3	Cholangiocarcinoma
SPRR2B	AMP	10.4	1	153070226.00	153071611.00	3	Liver_Hepatocellular_Carcinoma
SPRR2B	AMP	9.4	1	153070226.00	153071611.00	3	Lung
SPRR2C	AMP	11.1	1	153140491.00	153140709.00	3	Cholangiocarcinoma
SPRR2C	AMP	10.4	1	153140491.00	153140709.00	3	Liver_Hepatocellular_Carcinoma
SPRR2C	AMP	9.4	1	153140491.00	153140709.00	3	Lung
SPRR2D	AMP	11.1	1	153039732.00	153041931.00	3	Cholangiocarcinoma
SPRR2D	AMP	10.4	1	153039732.00	153041931.00	3	Liver_Hepatocellular_Carcinoma
SPRR2D	AMP	9.4	1	153039732.00	153041931.00	3	Lung
SPRR2E	AMP	11.1	1	153093135.00	153106184.00	3	Cholangiocarcinoma
SPRR2E	AMP	10.4	1	153093135.00	153106184.00	3	Liver_Hepatocellular_Carcinoma
SPRR2E	AMP	9.4	1	153093135.00	153106184.00	3	Lung
SPRR2F	AMP	11.1	1	153112121.00	153113516.00	3	Cholangiocarcinoma
SPRR2F	AMP	10.4	1	153112121.00	153113516.00	3	Liver_Hepatocellular_Carcinoma
SPRR2F	AMP	9.4	1	153112121.00	153113516.00	3	Lung
SPRR2G	AMP	11.1	1	153149582.00	153150890.00	3	Cholangiocarcinoma
SPRR2G	AMP	10.4	1	153149582.00	153150890.00	3	Liver_Hepatocellular_Carcinoma
SPRR2G	AMP	9.4	1	153149582.00	153150890.00	3	Lung
SPRR3	AMP	8.3	1	153001747.00	153003856.00	77	Cholangiocarcinoma
SPRR3	AMP	10.4	1	153001747.00	153003856.00	77	Liver_Hepatocellular_Carcinoma
SPRR3	AMP	9.4	1	153001747.00	153003856.00	77	Lung
SPRR4	AMP	8.3	1	152970648.00	152972574.00	77	Cholangiocarcinoma
SPRR4	AMP	10.4	1	152970648.00	152972574.00	77	Liver_Hepatocellular_Carcinoma
SPRR4	AMP	9.6	1	152970648.00	152972574.00	77	Lung
SPRTN	AMP	9	1	231337104.00	231355023.00	77	Breast_Invasive_Ductal_Carcinoma
SPRTN	AMP	6.3	1	231337104.00	231355023.00	77	Liver_Hepatocellular_Carcinoma
SPRY3	AMP	6.3	24	155612572.00	155782459.00	77	Diffuse_Large B-Cell_Lymphoma
SPRY4	AMP	6.1	5	142310427.00	142326455.00	3	Renal_Clear_Cell_Carcinoma
SPRYD7	HOMDEL	10	13	49912702.00	49936490.00	3	Prostate_Adenocarcinoma
SPRYD7	HOMDEL	7.5	13	49912702.00	49936490.00	3	Sarcoma
SPSB2	AMP	6	12	6870935.00	6889358.00	3	Testicular_Germ_Cell_Tumors
SPSB4	AMP	6.8	3	141051347.00	141148611.00	77	Cervical_Squamous_Cell_Carcinoma
SPSB4	AMP	6.6	3	141051347.00	141148611.00	77	Esophageal_Adenocarcinoma
SPTA1	AMP	7.9	1	158610704.00	158686715.00	3	Breast_Invasive_Ductal_Carcinoma
SPTA1	AMP	16.7	1	158610704.00	158686715.00	3	Cholangiocarcinoma
SPTA1	AMP	9.5	1	158610704.00	158686715.00	3	Liver_Hepatocellular_Carcinoma
SPTSSA	AMP	8.8	14	34432788.00	34462240.00	3	Lung
SPTSSB	AMP	9.9	3	161344798.00	161372880.00	3	Cervical_Squamous_Cell_Carcinoma
SPTSSB	AMP	13.2	3	161344798.00	161372880.00	3	Esophageal_Adenocarcinoma
SPTSSB	AMP	11.9	3	161344798.00	161372880.00	3	Serous_Ovarian_Cancer
SPX	AMP	8.1	12	21526296.00	21541249.00	77	Testicular_Germ_Cell_Tumors
SQLE	AMP	18.1	8	124998497.00	125022283.00	77	Esophageal_Adenocarcinoma
SQLE	AMP	11.2	8	124998497.00	125022283.00	77	Liver_Hepatocellular_Carcinoma
SQLE	AMP	27.4	8	124998497.00	125022283.00	77	Serous_Ovarian_Cancer
SQLE	AMP	7.8	8	124998497.00	125022283.00	77	Stomach_Adenocarcinoma
SQSTM1	AMP	6.7	5	179806398.00	179838078.00	77	Adrenocortical_Carcinoma
SQSTM1	AMP	7.3	5	179806398.00	179838078.00	77	Renal_Clear_Cell_Carcinoma
SRA1	AMP	6.1	5	140537340.00	140557677.00	3	Renal_Clear_Cell_Carcinoma
SRC	AMP	7.1	20	37344685.00	37406050.00	77	Colorectal_Adenocarcinoma
SRD5A1	AMP	8.3	5	6633427.00	6674386.00	77	Bladder_Urothelial_Carcinoma
SRD5A1	AMP	9.3	5	6633427.00	6674386.00	77	Esophageal_Adenocarcinoma
SRD5A1	AMP	10.2	5	6633427.00	6674386.00	77	Lung
SREBF1	AMP	7.9	17	17810399.00	17837002.00	3	Sarcoma
SRF	AMP	8.2	6	43171269.00	43181506.00	77	Esophageal_Adenocarcinoma
SRF	AMP	6.2	6	43171269.00	43181506.00	77	Stomach_Adenocarcinoma
SRGAP1	AMP	7.5	12	63843761.00	64162217.00	77	Sarcoma
SRGAP2	AMP	7.5	1	206203346.00	206464436.00	77	Breast_Invasive_Ductal_Carcinoma
SRGAP2	AMP	6.8	1	206203346.00	206464436.00	77	Liver_Hepatocellular_Carcinoma
SRGAP2-AS1	AMP	9.1	1	121360156.00	121398806.00	3	Bladder_Urothelial_Carcinoma
SRGAP2-AS1	AMP	10.1	1	121360156.00	121398806.00	3	Breast_Invasive_Ductal_Carcinoma
SRGAP2-AS1	AMP	8.3	1	121360156.00	121398806.00	3	Cholangiocarcinoma
SRGAP2-AS1	AMP	9.8	1	121360156.00	121398806.00	3	Liver_Hepatocellular_Carcinoma
SRGAP2B	AMP	7.5	1	144887265.00	145095528.00	3	Breast_Invasive_Ductal_Carcinoma
SRGAP2B	AMP	6.3	1	144887265.00	145095528.00	3	Liver_Hepatocellular_Carcinoma
SRGAP2C	AMP	7.5	1	121184811.00	121392874.00	77	Breast_Invasive_Ductal_Carcinoma
SRGAP2C	AMP	6.3	1	121184811.00	121392874.00	77	Liver_Hepatocellular_Carcinoma
SRGAP2D	AMP	9.3	1	143975087.00	144068350.00	77	Bladder_Urothelial_Carcinoma
SRGAP2D	AMP	13.8	1	143975087.00	144068350.00	77	Breast_Invasive_Ductal_Carcinoma
SRGAP2D	AMP	13.9	1	143975087.00	144068350.00	77	Cholangiocarcinoma
SRGAP2D	AMP	11.4	1	143975087.00	144068350.00	77	Liver_Hepatocellular_Carcinoma
SRGAP2D	AMP	6.3	1	143975087.00	144068350.00	77	Skin_Cutaneous_Melanoma
SRGAP3	AMP	8.1	3	8980591.00	9363053.00	3	Bladder_Urothelial_Carcinoma
SRGAP3-AS3	AMP	7.6	3	9216895.00	9219508.00	77	Bladder_Urothelial_Carcinoma
SRI	AMP	6.6	7	88205115.00	88226993.00	3	Esophageal_Adenocarcinoma
SRMS	AMP	7.3	20	63538489.00	63547749.00	3	Colorectal_Adenocarcinoma
SRMS	AMP	7.3	20	63538489.00	63547749.00	3	Serous_Ovarian_Cancer
SRP54	AMP	10.2	14	34981957.00	35029686.00	77	Lung
SRP9	AMP	8.1	1	225777813.00	225790468.00	77	Breast_Invasive_Ductal_Carcinoma
SRPK2	AMP	6.6	7	105110704.00	105399308.00	3	Esophageal_Adenocarcinoma
SRPK3	AMP	6.3	24	153776412.00	153785732.00	77	Diffuse_Large B-Cell_Lymphoma
SRPRA	HOMDEL	8.7	11	126262938.00	126269144.00	3	Testicular_Germ_Cell_Tumors
SRPRB	AMP	6.5	3	133784023.00	133825772.00	77	Cervical_Squamous_Cell_Carcinoma
SRRT	AMP	8.8	7	100875103.00	100888664.00	77	Esophageal_Adenocarcinoma
SRSF12	HOMDEL	6.3	6	89095959.00	89118071.00	3	Diffuse_Large B-Cell_Lymphoma
SRSF12	HOMDEL	9	6	89095959.00	89118071.00	3	Prostate_Adenocarcinoma
SRSF3P2	AMP	7.6	8	95947781.00	95948233.00	3	Bladder_Urothelial_Carcinoma
SRSF3P2	AMP	10.5	8	95947781.00	95948233.00	3	Breast_Invasive_Ductal_Carcinoma
SRSF3P2	AMP	7.4	8	95947781.00	95948233.00	3	Liver_Hepatocellular_Carcinoma
SRSF6	AMP	7.4	20	43457893.00	43466046.00	77	Colorectal_Adenocarcinoma
SS18L1	AMP	6.8	20	62143769.00	62182514.00	77	Colorectal_Adenocarcinoma
SS18L1	AMP	6.5	20	62143769.00	62182514.00	77	Serous_Ovarian_Cancer
SSBP1	AMP	6.8	7	141738334.00	141787922.00	77	Serous_Ovarian_Cancer
SSH3	AMP	6	11	67303478.00	67312607.00	77	Esophageal_Adenocarcinoma
SSPN	AMP	6	12	26121991.00	26299290.00	77	Esophageal_Adenocarcinoma
SSPN	AMP	9.1	12	26121991.00	26299290.00	77	Serous_Ovarian_Cancer
SSPN	AMP	8.1	12	26121991.00	26299290.00	77	Testicular_Germ_Cell_Tumors
SSPOP	AMP	7.2	7	149776042.00	149833979.00	77	Serous_Ovarian_Cancer
SSR1	AMP	7.2	6	7268306.00	7347446.00	3	Serous_Ovarian_Cancer
SSR2	AMP	8.3	1	156009048.00	156020951.00	3	Breast_Invasive_Ductal_Carcinoma
SSR2	AMP	11.1	1	156009048.00	156020951.00	3	Cholangiocarcinoma
SSR2	AMP	11.4	1	156009048.00	156020951.00	3	Liver_Hepatocellular_Carcinoma
SSR2	AMP	7.6	1	156009048.00	156020951.00	3	Uterine_Corpus_Endometrial_Carcinoma
SSR3	AMP	9.9	3	156539553.00	156555149.00	3	Cervical_Squamous_Cell_Carcinoma
SSR3	AMP	13.2	3	156539553.00	156555149.00	3	Esophageal_Adenocarcinoma
SSR3	AMP	9.3	3	156539553.00	156555149.00	3	Serous_Ovarian_Cancer
SSR4	AMP	6.3	24	153793516.00	153798499.00	77	Diffuse_Large B-Cell_Lymphoma
SST	AMP	13.7	3	187668912.00	187670394.00	3	Cervical_Squamous_Cell_Carcinoma
SST	AMP	15.4	3	187668912.00	187670394.00	3	Esophageal_Adenocarcinoma
SST	AMP	15.7	3	187668912.00	187670394.00	3	Serous_Ovarian_Cancer
SSTR1	AMP	9.2	14	38207904.00	38213067.00	77	Lung
SSU72	HOMDEL	8.3	1	1541673.00	1574863.00	3	Diffuse_Large B-Cell_Lymphoma
SSU72	HOMDEL	7.5	1	1541673.00	1574863.00	3	Uveal Melanoma
SSUH2	AMP	7.1	3	8619386.00	8745040.00	3	Bladder_Urothelial_Carcinoma
ST13P4	HOMDEL	9.8	13	50172089.00	50173181.00	77	Prostate_Adenocarcinoma
ST13P4	HOMDEL	7.1	13	50172089.00	50173181.00	77	Sarcoma
ST14	HOMDEL	8.7	11	130159782.00	130210362.00	77	Testicular_Germ_Cell_Tumors
ST3GAL1	AMP	11	8	133454848.00	133571940.00	3	Esophageal_Adenocarcinoma
ST3GAL1	AMP	10.4	8	133454848.00	133571940.00	3	Liver_Hepatocellular_Carcinoma
ST3GAL1	AMP	28.8	8	133454848.00	133571940.00	3	Serous_Ovarian_Cancer
ST3GAL3	AMP	6.1	1	43705824.00	43931165.00	77	Serous_Ovarian_Cancer
ST3GAL4	HOMDEL	8.7	11	126355640.00	126440344.00	77	Testicular_Germ_Cell_Tumors
ST6GAL1	AMP	13.7	3	186930325.00	187078553.00	77	Cervical_Squamous_Cell_Carcinoma
